"Tabela 793 - População residente"
"Variável - População residente (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","3515509","Fernandópolis (SP)","61392"
"MU","3515608","Fernando Prestes (SP)","5212"
"MU","3515657","Fernão (SP)","1457"
"MU","3515707","Ferraz de Vasconcelos (SP)","168897"
"MU","3515806","Flora Rica (SP)","2019"
"MU","3515905","Floreal (SP)","2907"
"MU","3516002","Flórida Paulista (SP)","12660"
"MU","3516101","Florínea (SP)","2860"
"MU","3516200","Franca (SP)","319094"
"MU","3516309","Francisco Morato (SP)","146634"
"MU","3516408","Franco da Rocha (SP)","121451"
"MU","3516507","Gabriel Monteiro (SP)","2638"
"MU","3516606","Gália (SP)","6812"
"MU","3516705","Garça (SP)","42218"
"MU","3516804","Gastão Vidigal (SP)","3863"
"MU","3516853","Gavião Peixoto (SP)","4103"
"MU","3516903","General Salgado (SP)","10626"
"MU","3517000","Getulina (SP)","10515"
"MU","3517109","Glicério (SP)","4398"
"MU","3517208","Guaiçara (SP)","10357"
"MU","3517307","Guaimbê (SP)","4752"
"MU","3517406","Guaíra (SP)","36544"
"MU","3517505","Guapiaçu (SP)","16392"
"MU","3517604","Guapiara (SP)","20056"
"MU","3517703","Guará (SP)","18611"
"MU","3517802","Guaraçaí (SP)","8505"
"MU","3517901","Guaraci (SP)","9045"
"MU","3518008","Guarani d'Oeste (SP)","1963"
"MU","3518107","Guarantã (SP)","6410"
"MU","3518206","Guararapes (SP)","28662"
"MU","3518305","Guararema (SP)","24854"
"MU","3518404","Guaratinguetá (SP)","107895"
"MU","3518503","Guareí (SP)","13202"
"MU","3518602","Guariba (SP)","32664"
"MU","3518701","Guarujá (SP)","296150"
"MU","3518800","Guarulhos (SP)","1236192"
"MU","3518859","Guatapará (SP)","6217"
"MU","3518909","Guzolândia (SP)","4616"
"MU","3519006","Herculândia (SP)","8573"
"MU","3519055","Holambra (SP)","9111"
"MU","3519071","Hortolândia (SP)","190781"
"MU","3519105","Iacanga (SP)","9074"
"MU","3519204","Iacri (SP)","6677"
"MU","3519253","Iaras (SP)","4777"
"MU","3519303","Ibaté (SP)","28040"
"MU","3519402","Ibirá (SP)","10379"
"MU","3519501","Ibirarema (SP)","6617"
"MU","3519600","Ibitinga (SP)","49951"
"MU","3519709","Ibiúna (SP)","64832"
"MU","3519808","Icém (SP)","6429"
"MU","3519907","Iepê (SP)","7487"
"MU","3520004","Igaraçu do Tietê (SP)","23085"
"MU","3520103","Igarapava (SP)","26862"
"MU","3520202","Igaratá (SP)","8537"
"MU","3520301","Iguape (SP)","28977"
"MU","3520400","Ilhabela (SP)","23886"
"MU","3520426","Ilha Comprida (SP)","8875"
"MU","3520442","Ilha Solteira (SP)","24181"
"MU","3520509","Indaiatuba (SP)","173508"
"MU","3520608","Indiana (SP)","4682"
"MU","3520707","Indiaporã (SP)","3880"
"MU","3520806","Inúbia Paulista (SP)","3595"
"MU","3520905","Ipaussu (SP)","12964"
"MU","3521002","Iperó (SP)","24239"
"MU","3521101","Ipeúna (SP)","5164"
"MU","3521150","Ipiguá (SP)","3925"
"MU","3521200","Iporanga (SP)","4603"
"MU","3521309","Ipuã (SP)","14344"
"MU","3521408","Iracemápolis (SP)","18026"
"MU","3521507","Irapuã (SP)","6710"
"MU","3521606","Irapuru (SP)","7556"
"MU","3521705","Itaberá (SP)","17576"
"MU","3521804","Itaí (SP)","22617"
"MU","3521903","Itajobi (SP)","14182"
"MU","3522000","Itaju (SP)","2624"
"MU","3522109","Itanhaém (SP)","80778"
"MU","3522158","Itaoca (SP)","3087"
"MU","3522208","Itapecerica da Serra (SP)","148728"
"MU","3522307","Itapetininga (SP)","138450"
"MU","3522406","Itapeva (SP)","85537"
"MU","3522505","Itapevi (SP)","193686"
"MU","3522604","Itapira (SP)","68187"
"MU","3522653","Itapirapuã Paulista (SP)","3723"
"MU","3522703","Itápolis (SP)","38633"
"MU","3522802","Itaporanga (SP)","14284"
"MU","3522901","Itapuí (SP)","11605"
"MU","3523008","Itapura (SP)","3812"
"MU","3523107","Itaquaquecetuba (SP)","334914"
"MU","3523206","Itararé (SP)","48732"
"MU","3523305","Itariri (SP)","15115"
"MU","3523404","Itatiba (SP)","91479"
"MU","3523503","Itatinga (SP)","17570"
"MU","3523602","Itirapina (SP)","13889"
"MU","3523701","Itirapuã (SP)","5614"
"MU","3523800","Itobi (SP)","7444"
"MU","3523909","Itu (SP)","147157"
"MU","3524006","Itupeva (SP)","36766"
"MU","3524105","Ituverava (SP)","38539"
"MU","3524204","Jaborandi (SP)","6462"
"MU","3524303","Jaboticabal (SP)","69624"
"MU","3524402","Jacareí (SP)","207028"
"MU","3524501","Jaci (SP)","5008"
"MU","3524600","Jacupiranga (SP)","16112"
"MU","3524709","Jaguariúna (SP)","36804"
"MU","3524808","Jales (SP)","47649"
"MU","3524907","Jambeiro (SP)","4968"
"MU","3525003","Jandira (SP)","103531"
"MU","3525102","Jardinópolis (SP)","34611"
"MU","3525201","Jarinu (SP)","20606"
"MU","3525300","Jaú (SP)","125469"
"MU","3525409","Jeriquara (SP)","3153"
"MU","3525508","Joanópolis (SP)","10671"
"MU","3525607","João Ramalho (SP)","4092"
"MU","3525706","José Bonifácio (SP)","30639"
"MU","3525805","Júlio Mesquita (SP)","4318"
"MU","3525854","Jumirim (SP)","2205"
"MU","3525904","Jundiaí (SP)","342983"
"MU","3526001","Junqueirópolis (SP)","18628"
"MU","3526100","Juquiá (SP)","19352"
"MU","3526209","Juquitiba (SP)","27777"
"MU","3526308","Lagoinha (SP)","4798"
"MU","3526407","Laranjal Paulista (SP)","24454"
"MU","3526506","Lavínia (SP)","7984"
"MU","3526605","Lavrinhas (SP)","6543"
"MU","3526704","Leme (SP)","84406"
"MU","3526803","Lençóis Paulista (SP)","59366"
"MU","3526902","Limeira (SP)","272734"
"MU","3527009","Lindóia (SP)","5657"
"MU","3527108","Lins (SP)","69279"
"MU","3527207","Lorena (SP)","79317"
"MU","3527256","Lourdes (SP)","1974"
"MU","3527306","Louveira (SP)","29760"
"MU","3527405","Lucélia (SP)","19212"
"MU","3527504","Lucianópolis (SP)","2299"
"MU","3527603","Luís Antônio (SP)","10272"
"MU","3527702","Luiziânia (SP)","4763"
"MU","3527801","Lupércio (SP)","4238"
"MU","3527900","Lutécia (SP)","2794"
"MU","3528007","Macatuba (SP)","16173"
"MU","3528106","Macaubal (SP)","7396"
"MU","3528205","Macedônia (SP)","3411"
"MU","3528304","Magda (SP)","3154"
"MU","3528403","Mairinque (SP)","41508"
"MU","3528502","Mairiporã (SP)","71754"
"MU","3528601","Manduri (SP)","8651"
"MU","3528700","Marabá Paulista (SP)","5193"
"MU","3528809","Maracaí (SP)","13163"
"MU","3528858","Marapoama (SP)","2556"
"MU","3528908","Mariápolis (SP)","3786"
"MU","3529005","Marília (SP)","218113"
"MU","3529104","Marinópolis (SP)","2114"
"MU","3529203","Martinópolis (SP)","23983"
"MU","3529302","Matão (SP)","74407"
"MU","3529401","Mauá (SP)","402643"
"MU","3529500","Mendonça (SP)","3980"
"MU","3529609","Meridiano (SP)","3857"
"MU","3529658","Mesópolis (SP)","1768"
"MU","3529708","Miguelópolis (SP)","19972"
"MU","3529807","Mineiros do Tietê (SP)","11760"
"MU","3529906","Miracatu (SP)","22796"
"MU","3530003","Mira Estrela (SP)","2576"
"MU","3530102","Mirandópolis (SP)","25849"
"MU","3530201","Mirante do Paranapanema (SP)","17128"
"MU","3530300","Mirassol (SP)","51660"
"MU","3530409","Mirassolândia (SP)","4099"
"MU","3530508","Mococa (SP)","66086"
"MU","3530607","Mogi das Cruzes (SP)","362991"
"MU","3530706","Mogi Guaçu (SP)","131870"
"MU","3530805","Mogi Mirim (SP)","84176"
"MU","3530904","Mombuca (SP)","3280"
"MU","3531001","Monções (SP)","2054"
"MU","3531100","Mongaguá (SP)","40423"
"MU","3531209","Monte Alegre do Sul (SP)","6957"
"MU","3531308","Monte Alto (SP)","44085"
"MU","3531407","Monte Aprazível (SP)","19745"
"MU","3531506","Monte Azul Paulista (SP)","19187"
"MU","3531605","Monte Castelo (SP)","4014"
"MU","3531704","Monteiro Lobato (SP)","3994"
"MU","3531803","Monte Mor (SP)","42824"
"MU","3531902","Morro Agudo (SP)","25390"
"MU","3532009","Morungaba (SP)","12007"
"MU","3532058","Motuca (SP)","4340"
"MU","3532108","Murutinga do Sul (SP)","4091"
"MU","3532157","Nantes (SP)","2483"
"MU","3532207","Narandiba (SP)","3941"
"MU","3532306","Natividade da Serra (SP)","7275"
"MU","3532405","Nazaré Paulista (SP)","14613"
"MU","3532504","Neves Paulista (SP)","8825"
"MU","3532603","Nhandeara (SP)","10334"
"MU","3532702","Nipoã (SP)","3762"
"MU","3532801","Nova Aliança (SP)","4905"
"MU","3532827","Nova Campina (SP)","8474"
"MU","3532843","Nova Canaã Paulista (SP)","2205"
"MU","3532868","Nova Castilho (SP)","1057"
"MU","3532900","Nova Europa (SP)","9047"
"MU","3533007","Nova Granada (SP)","17739"
"MU","3533106","Nova Guataporanga (SP)","2101"
"MU","3533205","Nova Independência (SP)","2480"
"MU","3533254","Novais (SP)","3661"
"MU","3533304","Nova Luzitânia (SP)","3403"
"MU","3533403","Nova Odessa (SP)","45625"
"MU","3533502","Novo Horizonte (SP)","34264"
"MU","3533601","Nuporanga (SP)","6629"
"MU","3533700","Ocauçu (SP)","4180"
"MU","3533809","Óleo (SP)","2714"
"MU","3533908","Olímpia (SP)","48020"
"MU","3534005","Onda Verde (SP)","3736"
"MU","3534104","Oriente (SP)","6079"
"MU","3534203","Orindiúva (SP)","4916"
"MU","3534302","Orlândia (SP)","36149"
"MU","3534401","Osasco (SP)","701012"
"MU","3534500","Oscar Bressane (SP)","2476"
"MU","3534609","Osvaldo Cruz (SP)","30150"
"MU","3534708","Ourinhos (SP)","98868"
"MU","3534757","Ouroeste (SP)","7035"
"MU","3534807","Ouro Verde (SP)","7668"
"MU","3534906","Pacaembu (SP)","13072"
"MU","3535002","Palestina (SP)","10428"
"MU","3535101","Palmares Paulista (SP)","10508"
"MU","3535200","Palmeira d'Oeste (SP)","9634"
"MU","3535309","Palmital (SP)","21298"
"MU","3535408","Panorama (SP)","13944"
"MU","3535507","Paraguaçu Paulista (SP)","42117"
"MU","3535606","Paraibuna (SP)","16456"
"MU","3535705","Paraíso (SP)","5559"
"MU","3535804","Paranapanema (SP)","16667"
"MU","3535903","Paranapuã (SP)","3614"
"MU","3536000","Parapuã (SP)","11029"
"MU","3536109","Pardinho (SP)","5030"
"MU","3536208","Pariquera-Açu (SP)","18079"
"MU","3536257","Parisi (SP)","2038"
"MU","3536307","Patrocínio Paulista (SP)","12183"
"MU","3536406","Paulicéia (SP)","5506"
"MU","3536505","Paulínia (SP)","73014"
"MU","3536570","Paulistânia (SP)","1824"
"MU","3536604","Paulo de Faria (SP)","8942"
"MU","3536703","Pederneiras (SP)","40270"
"MU","3536802","Pedra Bela (SP)","5835"
"MU","3536901","Pedranópolis (SP)","2734"
"MU","3537008","Pedregulho (SP)","15156"
"MU","3537107","Pedreira (SP)","38152"
"MU","3537156","Pedrinhas Paulista (SP)","2834"
"MU","3537206","Pedro de Toledo (SP)","9692"
"MU","3537305","Penápolis (SP)","56681"
"MU","3537404","Pereira Barreto (SP)","24220"
"MU","3537503","Pereiras (SP)","7347"
"MU","3537602","Peruíbe (SP)","54457"
"MU","3537701","Piacatu (SP)","5093"
"MU","3537800","Piedade (SP)","48430"
"MU","3537909","Pilar do Sul (SP)","26457"
"MU","3538006","Pindamonhangaba (SP)","135682"
"MU","3538105","Pindorama (SP)","14345"
"MU","3538204","Pinhalzinho (SP)","11817"
"MU","3538303","Piquerobi (SP)","3599"
"MU","3538501","Piquete (SP)","14475"
"MU","3538600","Piracaia (SP)","22335"
"MU","3538709","Piracicaba (SP)","358108"
"MU","3538808","Piraju (SP)","28228"
"MU","3538907","Pirajuí (SP)","21035"
"MU","3539004","Pirangi (SP)","10315"
"MU","3539103","Pirapora do Bom Jesus (SP)","14370"
"MU","3539202","Pirapozinho (SP)","23709"
"MU","3539301","Pirassununga (SP)","67787"
"MU","3539400","Piratininga (SP)","11287"
"MU","3539509","Pitangueiras (SP)","33329"
"MU","3539608","Planalto (SP)","4014"
"MU","3539707","Platina (SP)","3167"
"MU","3539806","Poá (SP)","104904"
"MU","3539905","Poloni (SP)","4878"
"MU","3540002","Pompéia (SP)","19091"
"MU","3540101","Pongaí (SP)","3473"
"MU","3540200","Pontal (SP)","35560"
"MU","3540259","Pontalinda (SP)","3906"
"MU","3540309","Pontes Gestal (SP)","2487"
"MU","3540408","Populina (SP)","4201"
"MU","3540507","Porangaba (SP)","8069"
"MU","3540606","Porto Feliz (SP)","46054"
"MU","3540705","Porto Ferreira (SP)","48760"
"MU","3540754","Potim (SP)","18143"
"MU","3540804","Potirendaba (SP)","14327"
"MU","3540853","Pracinha (SP)","2667"
"MU","3540903","Pradópolis (SP)","15148"
"MU","3541000","Praia Grande (SP)","233806"
"MU","3541059","Pratânia (SP)","4309"
"MU","3541109","Presidente Alves (SP)","4346"
"MU","3541208","Presidente Bernardes (SP)","14788"
"MU","3541307","Presidente Epitácio (SP)","39403"
"MU","3541406","Presidente Prudente (SP)","202789"
"MU","3541505","Presidente Venceslau (SP)","37155"
"MU","3541604","Promissão (SP)","34786"
"MU","3541653","Quadra (SP)","2679"
"MU","3541703","Quatá (SP)","11971"
"MU","3541802","Queiroz (SP)","2603"
"MU","3541901","Queluz (SP)","10323"
"MU","3542008","Quintana (SP)","5654"
"MU","3542107","Rafard (SP)","8151"
"MU","3542206","Rancharia (SP)","28303"
"MU","3542305","Redenção da Serra (SP)","4081"
"MU","3542404","Regente Feijó (SP)","17070"
"MU","3542503","Reginópolis (SP)","6993"
"MU","3542602","Registro (SP)","53369"
"MU","3542701","Restinga (SP)","6350"
"MU","3542800","Ribeira (SP)","3444"
"MU","3542909","Ribeirão Bonito (SP)","11383"
"MU","3543006","Ribeirão Branco (SP)","18879"
"MU","3543105","Ribeirão Corrente (SP)","4014"
"MU","3543204","Ribeirão do Sul (SP)","4497"
"MU","3543238","Ribeirão dos Índios (SP)","2231"
"MU","3543253","Ribeirão Grande (SP)","6928"
"MU","3543303","Ribeirão Pires (SP)","107046"
"MU","3543402","Ribeirão Preto (SP)","547417"
"MU","3543501","Riversul (SP)","6545"
"MU","3543600","Rifaina (SP)","3587"
"MU","3543709","Rincão (SP)","10425"
"MU","3543808","Rinópolis (SP)","9393"
"MU","3543907","Rio Claro (SP)","185421"
"MU","3544004","Rio das Pedras (SP)","26344"
"MU","3544103","Rio Grande da Serra (SP)","39270"
"MU","3544202","Riolândia (SP)","9713"
"MU","3544251","Rosana (SP)","19943"
"MU","3544301","Roseira (SP)","9016"
"MU","3544400","Rubiácea (SP)","2501"
"MU","3544509","Rubinéia (SP)","2546"
"MU","3544608","Sabino (SP)","5150"
"MU","3544707","Sagres (SP)","2307"
"MU","3544806","Sales (SP)","5025"
"MU","3544905","Sales Oliveira (SP)","8187"
"MU","3545001","Salesópolis (SP)","15157"
"MU","3545100","Salmourão (SP)","4551"
"MU","3545159","Saltinho (SP)","6586"
"MU","3545209","Salto (SP)","102405"
"MU","3545308","Salto de Pirapora (SP)","37324"
"MU","3545407","Salto Grande (SP)","8592"
"MU","3545506","Sandovalina (SP)","3217"
"MU","3545605","Santa Adélia (SP)","13861"
"MU","3545704","Santa Albertina (SP)","5034"
"MU","3545803","Santa Bárbara d'Oeste (SP)","184318"
"MU","3546009","Santa Branca (SP)","13282"
"MU","3546108","Santa Clara d'Oeste (SP)","2081"
"MU","3546207","Santa Cruz da Conceição (SP)","3872"
"MU","3546256","Santa Cruz da Esperança (SP)","1707"
"MU","3546306","Santa Cruz das Palmeiras (SP)","30458"
"MU","3546405","Santa Cruz do Rio Pardo (SP)","41655"
"MU","3546504","Santa Ernestina (SP)","5510"
"MU","3546603","Santa Fé do Sul (SP)","27693"
"MU","3546702","Santa Gertrudes (SP)","19044"
"MU","3546801","Santa Isabel (SP)","44817"
"MU","3546900","Santa Lúcia (SP)","7862"
"MU","3547007","Santa Maria da Serra (SP)","5417"
"MU","3547106","Santa Mercedes (SP)","2589"
"MU","3547205","Santana da Ponte Pensa (SP)","1654"
"MU","3547304","Santana de Parnaíba (SP)","100236"
"MU","3547403","Santa Rita d'Oeste (SP)","2493"
"MU","3547502","Santa Rita do Passa Quatro (SP)","26456"
"MU","3547601","Santa Rosa de Viterbo (SP)","22699"
"MU","3547650","Santa Salete (SP)","1390"
"MU","3547700","Santo Anastácio (SP)","20550"
"MU","3547809","Santo André (SP)","667891"
"MU","3547908","Santo Antônio da Alegria (SP)","6020"
"MU","3548005","Santo Antônio de Posse (SP)","19824"
"MU","3548054","Santo Antônio do Aracanguá (SP)","7034"
"MU","3548104","Santo Antônio do Jardim (SP)","5743"
"MU","3548203","Santo Antônio do Pinhal (SP)","6560"
"MU","3548302","Santo Expedito (SP)","2759"
"MU","3548401","Santópolis do Aguapeí (SP)","4008"
"MU","3548500","Santos (SP)","418288"
"MU","3548609","São Bento do Sapucaí (SP)","10515"
"MU","3548708","São Bernardo do Campo (SP)","781390"
"MU","3548807","São Caetano do Sul (SP)","144857"
"MU","3548906","São Carlos (SP)","212956"
"MU","3549003","São Francisco (SP)","2812"
"MU","3549102","São João da Boa Vista (SP)","79935"
"MU","3549201","São João das Duas Pontes (SP)","2571"
"MU","3549250","São João de Iracema (SP)","1725"
"MU","3549300","São João do Pau d'Alho (SP)","2132"
"MU","3549409","São Joaquim da Barra (SP)","43703"
"MU","3549508","São José da Bela Vista (SP)","8173"
"MU","3549607","São José do Barreiro (SP)","4278"
"MU","3549706","São José do Rio Pardo (SP)","51023"
"MU","3549805","São José do Rio Preto (SP)","402770"
"MU","3549904","São José dos Campos (SP)","594948"
"MU","3549953","São Lourenço da Serra (SP)","16121"
"MU","3550001","São Luiz do Paraitinga (SP)","10496"
"MU","3550100","São Manuel (SP)","37797"
"MU","3550209","São Miguel Arcanjo (SP)","30384"
"MU","3550308","São Paulo (SP)","10886518"
"MU","3550407","São Pedro (SP)","29733"
"MU","3550506","São Pedro do Turvo (SP)","7094"
"MU","3550605","São Roque (SP)","65693"
"MU","3550704","São Sebastião (SP)","67348"
"MU","3550803","São Sebastião da Grama (SP)","12509"
"MU","3550902","São Simão (SP)","13781"
"MU","3551009","São Vicente (SP)","323599"
"MU","3551108","Sarapuí (SP)","8158"
"MU","3551207","Sarutaiá (SP)","3680"
"MU","3551306","Sebastianópolis do Sul (SP)","2871"
"MU","3551405","Serra Azul (SP)","9107"
"MU","3551504","Serrana (SP)","36596"
"MU","3551603","Serra Negra (SP)","24671"
"MU","3551702","Sertãozinho (SP)","103558"
"MU","3551801","Sete Barras (SP)","12975"
"MU","3551900","Severínia (SP)","14713"
"MU","3552007","Silveiras (SP)","5562"
"MU","3552106","Socorro (SP)","33080"
"MU","3552205","Sorocaba (SP)","559157"
"MU","3552304","Sud Mennucci (SP)","7714"
"MU","3552403","Sumaré (SP)","228696"
"MU","3552502","Suzano (SP)","268777"
"MU","3552551","Suzanápolis (SP)","3421"
"MU","3552601","Tabapuã (SP)","11255"
"MU","3552700","Tabatinga (SP)","13965"
"MU","3552809","Taboão da Serra (SP)","219200"
"MU","3552908","Taciba (SP)","5402"
"MU","3553005","Taguaí (SP)","9616"
"MU","3553104","Taiaçu (SP)","5804"
"MU","3553203","Taiúva (SP)","5366"
"MU","3553302","Tambaú (SP)","21913"
"MU","3553401","Tanabi (SP)","23400"
"MU","3553500","Tapiraí (SP)","7953"
"MU","3553609","Tapiratiba (SP)","12246"
"MU","3553658","Taquaral (SP)","2827"
"MU","3553708","Taquaritinga (SP)","53232"
"MU","3553807","Taquarituba (SP)","22170"
"MU","3553856","Taquarivaí (SP)","5098"
"MU","3553906","Tarabai (SP)","6108"
"MU","3553955","Tarumã (SP)","12298"
"MU","3554003","Tatuí (SP)","101838"
"MU","3554102","Taubaté (SP)","265514"
"MU","3554201","Tejupá (SP)","5015"
"MU","3554300","Teodoro Sampaio (SP)","20325"
"MU","3554409","Terra Roxa (SP)","8155"
"MU","3554508","Tietê (SP)","34018"
"MU","3554607","Timburi (SP)","2535"
"MU","3554656","Torre de Pedra (SP)","2784"
"MU","3554706","Torrinha (SP)","8918"
"MU","3554755","Trabiju (SP)","1441"
"MU","3554805","Tremembé (SP)","38321"
"MU","3554904","Três Fronteiras (SP)","5031"
"MU","3554953","Tuiuti (SP)","5749"
"MU","3555000","Tupã (SP)","62256"
"MU","3555109","Tupi Paulista (SP)","13712"
"MU","3555208","Turiúba (SP)","1947"
"MU","3555307","Turmalina (SP)","2024"
"MU","3555356","Ubarana (SP)","4552"
"MU","3555406","Ubatuba (SP)","75008"
"MU","3555505","Ubirajara (SP)","4269"
"MU","3555604","Uchoa (SP)","9348"
"MU","3555703","União Paulista (SP)","1436"
"MU","3555802","Urânia (SP)","8727"
"MU","3555901","Uru (SP)","1362"
"MU","3556008","Urupês (SP)","11917"
"MU","3556107","Valentim Gentil (SP)","9408"
"MU","3556206","Valinhos (SP)","97814"
"MU","3556305","Valparaíso (SP)","20827"
"MU","3556354","Vargem (SP)","6883"
"MU","3556404","Vargem Grande do Sul (SP)","37357"
"MU","3556453","Vargem Grande Paulista (SP)","40200"
"MU","3556503","Várzea Paulista (SP)","100411"
"MU","3556602","Vera Cruz (SP)","10020"
"MU","3556701","Vinhedo (SP)","57435"
"MU","3556800","Viradouro (SP)","17043"
"MU","3556909","Vista Alegre do Alto (SP)","6100"
"MU","3556958","Vitória Brasil (SP)","1624"
"MU","3557006","Votorantim (SP)","99901"
"MU","3557105","Votuporanga (SP)","77622"
"MU","3557154","Zacarias (SP)","2229"
"MU","3557204","Chavantes (SP)","12226"
"MU","3557303","Estiva Gerbi (SP)","9185"
"MU","4100103","Abatiá (PR)","7791"
"MU","4100202","Adrianópolis (PR)","6709"
"MU","4100301","Agudos do Sul (PR)","8192"
"MU","4100400","Almirante Tamandaré (PR)","93055"
