"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","2107258","Nova Colinas (MA)","5340"
"MU","2107308","Nova Iorque (MA)","4683"
"MU","2107357","Nova Olinda do Maranhão (MA)","20774"
"MU","2107407","Olho d'Água das Cunhãs (MA)","19448"
"MU","2107456","Olinda Nova do Maranhão (MA)","14563"
"MU","2107506","Paço do Lumiar (MA)","120621"
"MU","2107605","Palmeirândia (MA)","19661"
"MU","2107704","Paraibano (MA)","21290"
"MU","2107803","Parnarama (MA)","34805"
"MU","2107902","Passagem Franca (MA)","18898"
"MU","2108009","Pastos Bons (MA)","19358"
"MU","2108058","Paulino Neves (MA)","15901"
"MU","2108108","Paulo Ramos (MA)","21015"
"MU","2108207","Pedreiras (MA)","39267"
"MU","2108256","Pedro do Rosário (MA)","24930"
"MU","2108306","Penalva (MA)","38203"
"MU","2108405","Peri Mirim (MA)","14291"
"MU","2108454","Peritoró (MA)","23025"
"MU","2108504","Pindaré-Mirim (MA)","32815"
"MU","2108603","Pinheiro (MA)","82990"
"MU","2108702","Pio XII (MA)","21594"
"MU","2108801","Pirapemas (MA)","18527"
"MU","2108900","Poção de Pedras (MA)","18157"
"MU","2109007","Porto Franco (MA)","23675"
"MU","2109056","Porto Rico do Maranhão (MA)","5995"
"MU","2109106","Presidente Dutra (MA)","47567"
"MU","2109205","Presidente Juscelino (MA)","12629"
"MU","2109239","Presidente Médici (MA)","6959"
"MU","2109270","Presidente Sarney (MA)","18764"
"MU","2109304","Presidente Vargas (MA)","11124"
"MU","2109403","Primeira Cruz (MA)","15197"
"MU","2109452","Raposa (MA)","30337"
"MU","2109502","Riachão (MA)","20243"
"MU","2109551","Ribamar Fiquene (MA)","7755"
"MU","2109601","Rosário (MA)","42482"
"MU","2109700","Sambaíba (MA)","5663"
"MU","2109759","Santa Filomena do Maranhão (MA)","7719"
"MU","2109809","Santa Helena (MA)","41770"
"MU","2109908","Santa Inês (MA)","88590"
"MU","2110005","Santa Luzia (MA)","72440"
"MU","2110039","Santa Luzia do Paruá (MA)","25134"
"MU","2110104","Santa Quitéria do Maranhão (MA)","25519"
"MU","2110203","Santa Rita (MA)","37404"
"MU","2110237","Santana do Maranhão (MA)","13223"
"MU","2110278","Santo Amaro do Maranhão (MA)","15654"
"MU","2110302","Santo Antônio dos Lopes (MA)","14534"
"MU","2110401","São Benedito do Rio Preto (MA)","18608"
"MU","2110500","São Bento (MA)","44811"
"MU","2110609","São Bernardo (MA)","28343"
"MU","2110658","São Domingos do Azeitão (MA)","7363"
"MU","2110708","São Domingos do Maranhão (MA)","34368"
"MU","2110807","São Félix de Balsas (MA)","4609"
"MU","2110856","São Francisco do Brejão (MA)","11652"
"MU","2110906","São Francisco do Maranhão (MA)","12201"
"MU","2111003","São João Batista (MA)","20629"
"MU","2111029","São João do Carú (MA)","15828"
"MU","2111052","São João do Paraíso (MA)","11162"
"MU","2111078","São João do Soter (MA)","18438"
"MU","2111102","São João dos Patos (MA)","25860"
"MU","2111201","São José de Ribamar (MA)","176321"
"MU","2111250","São José dos Basílios (MA)","7642"
"MU","2111300","São Luís (MA)","1094667"
"MU","2111409","São Luís Gonzaga do Maranhão (MA)","18988"
"MU","2111508","São Mateus do Maranhão (MA)","41350"
"MU","2111532","São Pedro da Água Branca (MA)","12645"
"MU","2111573","São Pedro dos Crentes (MA)","4651"
"MU","2111607","São Raimundo das Mangabeiras (MA)","18755"
"MU","2111631","São Raimundo do Doca Bezerra (MA)","5345"
"MU","2111672","São Roberto (MA)","6649"
"MU","2111706","São Vicente Ferrer (MA)","22142"
"MU","2111722","Satubinha (MA)","13730"
"MU","2111748","Senador Alexandre Costa (MA)","11067"
"MU","2111763","Senador La Rocque (MA)","14367"
"MU","2111789","Serrano do Maranhão (MA)","10206"
"MU","2111805","Sítio Novo (MA)","18001"
"MU","2111904","Sucupira do Norte (MA)","10639"
"MU","2111953","Sucupira do Riachão (MA)","5645"
"MU","2112001","Tasso Fragoso (MA)","8459"
"MU","2112100","Timbiras (MA)","29064"
"MU","2112209","Timon (MA)","167973"
"MU","2112233","Trizidela do Vale (MA)","21885"
"MU","2112274","Tufilândia (MA)","5826"
"MU","2112308","Tuntum (MA)","41621"
"MU","2112407","Turiaçu (MA)","35497"
"MU","2112456","Turilândia (MA)","25365"
"MU","2112506","Tutóia (MA)","58311"
"MU","2112605","Urbano Santos (MA)","32775"
"MU","2112704","Vargem Grande (MA)","55841"
"MU","2112803","Viana (MA)","52229"
"MU","2112852","Vila Nova dos Martírios (MA)","13183"
"MU","2112902","Vitória do Mearim (MA)","32664"
"MU","2113009","Vitorino Freire (MA)","31525"
"MU","2114007","Zé Doca (MA)","51471"
"MU","2200053","Acauã (PI)","7065"
"MU","2200103","Agricolândia (PI)","5148"
"MU","2200202","Água Branca (PI)","17349"
"MU","2200251","Alagoinha do Piauí (PI)","7636"
"MU","2200277","Alegrete do Piauí (PI)","4912"
"MU","2200301","Alto Longá (PI)","14268"
"MU","2200400","Altos (PI)","40440"
"MU","2200459","Alvorada do Gurguéia (PI)","5392"
"MU","2200509","Amarante (PI)","17592"
"MU","2200608","Angical do Piauí (PI)","6792"
"MU","2200707","Anísio de Abreu (PI)","9818"
"MU","2200806","Antônio Almeida (PI)","3158"
"MU","2200905","Aroazes (PI)","5844"
"MU","2200954","Aroeiras do Itaim (PI)","2551"
"MU","2201002","Arraial (PI)","4735"
"MU","2201051","Assunção do Piauí (PI)","7828"
"MU","2201101","Avelino Lopes (PI)","11252"
"MU","2201150","Baixa Grande do Ribeiro (PI)","11497"
"MU","2201176","Barra D'Alcântara (PI)","3950"
"MU","2201200","Barras (PI)","46941"
"MU","2201309","Barreiras do Piauí (PI)","3344"
"MU","2201408","Barro Duro (PI)","7038"
"MU","2201507","Batalha (PI)","26806"
"MU","2201556","Bela Vista do Piauí (PI)","3999"
"MU","2201572","Belém do Piauí (PI)","3544"
"MU","2201606","Beneditinos (PI)","10462"
"MU","2201705","Bertolínia (PI)","5495"
"MU","2201739","Betânia do Piauí (PI)","6200"
"MU","2201770","Boa Hora (PI)","6744"
"MU","2201804","Bocaina (PI)","4496"
"MU","2201903","Bom Jesus (PI)","24960"
"MU","2201919","Bom Princípio do Piauí (PI)","5608"
"MU","2201929","Bonfim do Piauí (PI)","5654"
"MU","2201945","Boqueirão do Piauí (PI)","6388"
"MU","2201960","Brasileira (PI)","8310"
"MU","2201988","Brejo do Piauí (PI)","3902"
"MU","2202000","Buriti dos Lopes (PI)","19754"
"MU","2202026","Buriti dos Montes (PI)","8223"
"MU","2202059","Cabeceiras do Piauí (PI)","10540"
"MU","2202075","Cajazeiras do Piauí (PI)","3544"
"MU","2202083","Cajueiro da Praia (PI)","7608"
"MU","2202091","Caldeirão Grande do Piauí (PI)","5770"
"MU","2202109","Campinas do Piauí (PI)","5603"
"MU","2202117","Campo Alegre do Fidalgo (PI)","5019"
"MU","2202133","Campo Grande do Piauí (PI)","5919"
"MU","2202174","Campo Largo do Piauí (PI)","7245"
"MU","2202208","Campo Maior (PI)","46770"
"MU","2202251","Canavieira (PI)","3957"
"MU","2202307","Canto do Buriti (PI)","21112"
"MU","2202406","Capitão de Campos (PI)","11388"
"MU","2202455","Capitão Gervásio Oliveira (PI)","4086"
"MU","2202505","Caracol (PI)","10866"
"MU","2202539","Caraúbas do Piauí (PI)","5845"
"MU","2202554","Caridade do Piauí (PI)","5049"
"MU","2202604","Castelo do Piauí (PI)","19715"
"MU","2202653","Caxingó (PI)","5395"
"MU","2202703","Cocal (PI)","27725"
"MU","2202711","Cocal de Telha (PI)","4881"
"MU","2202729","Cocal dos Alves (PI)","6140"
"MU","2202737","Coivaras (PI)","4007"
"MU","2202752","Colônia do Gurguéia (PI)","6451"
"MU","2202778","Colônia do Piauí (PI)","7651"
"MU","2202802","Conceição do Canindé (PI)","4798"
"MU","2202851","Coronel José Dias (PI)","4678"
"MU","2202901","Corrente (PI)","26575"
"MU","2203008","Cristalândia do Piauí (PI)","8264"
"MU","2203107","Cristino Castro (PI)","10401"
"MU","2203206","Curimatá (PI)","11348"
"MU","2203230","Currais (PI)","4939"
"MU","2203255","Curralinhos (PI)","4425"
"MU","2203271","Curral Novo do Piauí (PI)","5316"
"MU","2203305","Demerval Lobão (PI)","13793"
"MU","2203354","Dirceu Arcoverde (PI)","6992"
"MU","2203404","Dom Expedito Lopes (PI)","6884"
"MU","2203420","Domingos Mourão (PI)","4356"
"MU","2203453","Dom Inocêncio (PI)","9546"
"MU","2203503","Elesbão Veloso (PI)","14630"
"MU","2203602","Eliseu Martins (PI)","4900"
"MU","2203701","Esperantina (PI)","39621"
"MU","2203750","Fartura do Piauí (PI)","5295"
"MU","2203800","Flores do Piauí (PI)","4464"
"MU","2203859","Floresta do Piauí (PI)","2556"
"MU","2203909","Floriano (PI)","59840"
"MU","2204006","Francinópolis (PI)","5349"
"MU","2204105","Francisco Ayres (PI)","4373"
"MU","2204154","Francisco Macedo (PI)","3166"
"MU","2204204","Francisco Santos (PI)","9262"
"MU","2204303","Fronteiras (PI)","11590"
"MU","2204352","Geminiano (PI)","5424"
"MU","2204402","Gilbués (PI)","10686"
"MU","2204501","Guadalupe (PI)","10500"
"MU","2204550","Guaribas (PI)","4556"
"MU","2204600","Hugo Napoleão (PI)","3875"
"MU","2204659","Ilha Grande (PI)","9394"
"MU","2204709","Inhuma (PI)","15296"
"MU","2204808","Ipiranga do Piauí (PI)","9782"
"MU","2204907","Isaías Coelho (PI)","8551"
"MU","2205003","Itainópolis (PI)","11507"
"MU","2205102","Itaueira (PI)","11010"
"MU","2205151","Jacobina do Piauí (PI)","5753"
"MU","2205201","Jaicós (PI)","19035"
"MU","2205250","Jardim do Mulato (PI)","4494"
"MU","2205276","Jatobá do Piauí (PI)","4855"
"MU","2205300","Jerumenha (PI)","4457"
"MU","2205359","João Costa (PI)","3010"
"MU","2205409","Joaquim Pires (PI)","14332"
"MU","2205458","Joca Marques (PI)","5419"
"MU","2205508","José de Freitas (PI)","39072"
"MU","2205516","Juazeiro do Piauí (PI)","5472"
"MU","2205524","Júlio Borges (PI)","5614"
"MU","2205532","Jurema (PI)","4748"
"MU","2205540","Lagoinha do Piauí (PI)","2831"
"MU","2205557","Lagoa Alegre (PI)","8504"
"MU","2205565","Lagoa do Barro do Piauí (PI)","4653"
"MU","2205573","Lagoa de São Francisco (PI)","6738"
"MU","2205581","Lagoa do Piauí (PI)","4052"
"MU","2205599","Lagoa do Sítio (PI)","5154"
"MU","2205607","Landri Sales (PI)","5307"
"MU","2205706","Luís Correia (PI)","30177"
"MU","2205805","Luzilândia (PI)","25467"
"MU","2205854","Madeiro (PI)","8276"
"MU","2205904","Manoel Emídio (PI)","5348"
"MU","2205953","Marcolândia (PI)","8439"
"MU","2206001","Marcos Parente (PI)","4550"
"MU","2206050","Massapê do Piauí (PI)","6434"
"MU","2206100","Matias Olímpio (PI)","10913"
"MU","2206209","Miguel Alves (PI)","33684"
"MU","2206308","Miguel Leão (PI)","1250"
"MU","2206357","Milton Brandão (PI)","6617"
"MU","2206407","Monsenhor Gil (PI)","10565"
"MU","2206506","Monsenhor Hipólito (PI)","7729"
"MU","2206605","Monte Alegre do Piauí (PI)","10611"
"MU","2206654","Morro Cabeça no Tempo (PI)","4533"
"MU","2206670","Morro do Chapéu do Piauí (PI)","6781"
"MU","2206696","Murici dos Portelas (PI)","9105"
"MU","2206704","Nazaré do Piauí (PI)","7356"
"MU","2206720","Nazária (PI)","8536"
"MU","2206753","Nossa Senhora de Nazaré (PI)","4847"
"MU","2206803","Nossa Senhora dos Remédios (PI)","8661"
"MU","2206902","Novo Oriente do Piauí (PI)","6575"
"MU","2206951","Novo Santo Antônio (PI)","2979"
"MU","2207009","Oeiras (PI)","36971"
"MU","2207108","Olho D'Água do Piauí (PI)","2449"
"MU","2207207","Padre Marcos (PI)","6862"
"MU","2207306","Paes Landim (PI)","4132"
"MU","2207355","Pajeú do Piauí (PI)","3375"
"MU","2207405","Palmeira do Piauí (PI)","5051"
"MU","2207504","Palmeirais (PI)","14488"
"MU","2207553","Paquetá (PI)","3953"
"MU","2207603","Parnaguá (PI)","10762"
"MU","2207702","Parnaíba (PI)","152653"
"MU","2207751","Passagem Franca do Piauí (PI)","4302"
"MU","2207777","Patos do Piauí (PI)","6377"
"MU","2207793","Pau D'Arco do Piauí (PI)","4023"
"MU","2207801","Paulistana (PI)","20490"
"MU","2207850","Pavussu (PI)","3685"
"MU","2207900","Pedro II (PI)","38704"
"MU","2207934","Pedro Laurentino (PI)","2529"
"MU","2207959","Nova Santa Rita (PI)","4365"
"MU","2208007","Picos (PI)","78002"
"MU","2208106","Pimenteiras (PI)","12115"
"MU","2208205","Pio IX (PI)","18389"
"MU","2208304","Piracuruca (PI)","28703"
"MU","2208403","Piripiri (PI)","63694"
"MU","2208502","Porto (PI)","12526"
"MU","2208551","Porto Alegre do Piauí (PI)","2700"
"MU","2208601","Prata do Piauí (PI)","3153"
"MU","2208650","Queimada Nova (PI)","8966"
"MU","2208700","Redenção do Gurguéia (PI)","8758"
"MU","2208809","Regeneração (PI)","17978"
"MU","2208858","Riacho Frio (PI)","4316"
"MU","2208874","Ribeira do Piauí (PI)","4464"
"MU","2208908","Ribeiro Gonçalves (PI)","7305"
"MU","2209005","Rio Grande do Piauí (PI)","6431"
"MU","2209104","Santa Cruz do Piauí (PI)","6232"
"MU","2209153","Santa Cruz dos Milagres (PI)","4004"
"MU","2209203","Santa Filomena (PI)","6252"
"MU","2209302","Santa Luz (PI)","5836"
"MU","2209351","Santana do Piauí (PI)","4625"
"MU","2209377","Santa Rosa do Piauí (PI)","5258"
"MU","2209401","Santo Antônio de Lisboa (PI)","6388"
"MU","2209450","Santo Antônio dos Milagres (PI)","2155"
"MU","2209500","Santo Inácio do Piauí (PI)","3785"
"MU","2209559","São Braz do Piauí (PI)","4444"
"MU","2209609","São Félix do Piauí (PI)","2954"
"MU","2209658","São Francisco de Assis do Piauí (PI)","5731"
"MU","2209708","São Francisco do Piauí (PI)","6425"
"MU","2209757","São Gonçalo do Gurguéia (PI)","3025"
"MU","2209807","São Gonçalo do Piauí (PI)","4999"
"MU","2209856","São João da Canabrava (PI)","4602"
"MU","2209872","São João da Fronteira (PI)","6019"
"MU","2209906","São João da Serra (PI)","6157"
"MU","2209955","São João da Varjota (PI)","4832"
"MU","2209971","São João do Arraial (PI)","7937"
"MU","2210003","São João do Piauí (PI)","20537"
"MU","2210052","São José do Divino (PI)","5338"
"MU","2210102","São José do Peixe (PI)","3750"
"MU","2210201","São José do Piauí (PI)","6710"
"MU","2210300","São Julião (PI)","6353"
"MU","2210359","São Lourenço do Piauí (PI)","4568"
"MU","2210375","São Luis do Piauí (PI)","2642"
"MU","2210383","São Miguel da Baixa Grande (PI)","2449"
"MU","2210391","São Miguel do Fidalgo (PI)","3040"
"MU","2210409","São Miguel do Tapuio (PI)","17686"
"MU","2210508","São Pedro do Piauí (PI)","14255"
"MU","2210607","São Raimundo Nonato (PI)","34535"
"MU","2210623","Sebastião Barros (PI)","3488"
"MU","2210631","Sebastião Leal (PI)","4286"
"MU","2210656","Sigefredo Pacheco (PI)","10024"
"MU","2210706","Simões (PI)","14615"
"MU","2210805","Simplício Mendes (PI)","12663"
"MU","2210904","Socorro do Piauí (PI)","4576"
"MU","2210938","Sussuapara (PI)","6692"
"MU","2210953","Tamboril do Piauí (PI)","2908"
"MU","2210979","Tanque do Piauí (PI)","2756"
"MU","2211001","Teresina (PI)","861442"
"MU","2211100","União (PI)","44396"
"MU","2211209","Uruçuí (PI)","21457"
"MU","2211308","Valença do Piauí (PI)","20906"
"MU","2211357","Várzea Branca (PI)","4956"
"MU","2211407","Várzea Grande (PI)","4397"
"MU","2211506","Vera Mendes (PI)","3075"
"MU","2211605","Vila Nova do Piauí (PI)","2990"
"MU","2211704","Wall Ferraz (PI)","4454"
"MU","2300101","Abaiara (CE)","11663"
"MU","2300150","Acarape (CE)","15399"
"MU","2300200","Acaraú (CE)","62557"
"MU","2300309","Acopiara (CE)","53931"
"MU","2300408","Aiuaba (CE)","17303"
"MU","2300507","Alcântaras (CE)","11529"
"MU","2300606","Altaneira (CE)","7521"
"MU","2300705","Alto Santo (CE)","17096"
"MU","2300754","Amontada (CE)","43131"
"MU","2300804","Antonina do Norte (CE)","7328"
"MU","2300903","Apuiarés (CE)","14814"
"MU","2301000","Aquiraz (CE)","79563"
"MU","2301109","Aracati (CE)","74084"
"MU","2301208","Aracoiaba (CE)","26437"
"MU","2301257","Ararendá (CE)","10901"
"MU","2301307","Araripe (CE)","21550"
"MU","2301406","Aratuba (CE)","11346"
"MU","2301505","Arneiroz (CE)","7836"
"MU","2301604","Assaré (CE)","23417"
"MU","2301703","Aurora (CE)","24699"
"MU","2301802","Baixio (CE)","6272"
"MU","2301851","Banabuiú (CE)","18151"
"MU","2301901","Barbalha (CE)","60155"
"MU","2301950","Barreira (CE)","22362"
"MU","2302008","Barro (CE)","22593"
"MU","2302057","Barroquinha (CE)","14989"
"MU","2302107","Baturité (CE)","35575"
"MU","2302206","Beberibe (CE)","53421"
"MU","2302305","Bela Cruz (CE)","32593"
"MU","2302404","Boa Viagem (CE)","54440"
"MU","2302503","Brejo Santo (CE)","49109"
"MU","2302602","Camocim (CE)","63408"
"MU","2302701","Campos Sales (CE)","27409"
"MU","2302800","Canindé (CE)","78049"
"MU","2302909","Capistrano (CE)","17793"
"MU","2303006","Caridade (CE)","22427"
"MU","2303105","Cariré (CE)","18802"
"MU","2303204","Caririaçu (CE)","27095"
"MU","2303303","Cariús (CE)","18950"
"MU","2303402","Carnaubal (CE)","17747"
"MU","2303501","Cascavel (CE)","71499"
"MU","2303600","Catarina (CE)","20562"
"MU","2303659","Catunda (CE)","10437"
"MU","2303709","Caucaia (CE)","363982"
"MU","2303808","Cedro (CE)","25249"
"MU","2303907","Chaval (CE)","13047"
"MU","2303931","Choró (CE)","13476"
"MU","2303956","Chorozinho (CE)","19345"
"MU","2304004","Coreaú (CE)","23258"
"MU","2304103","Crateús (CE)","74982"
"MU","2304202","Crato (CE)","131372"
"MU","2304236","Croatá (CE)","17994"
"MU","2304251","Cruz (CE)","24131"
"MU","2304269","Deputado Irapuan Pinheiro (CE)","9585"
"MU","2304277","Ererê (CE)","7211"
"MU","2304285","Eusébio (CE)","52880"
"MU","2304301","Farias Brito (CE)","18882"
"MU","2304350","Forquilha (CE)","24169"
"MU","2304400","Fortaleza (CE)","2643247"
"MU","2304459","Fortim (CE)","16357"
"MU","2304509","Frecheirinha (CE)","13758"
"MU","2304608","General Sampaio (CE)","6956"
"MU","2304657","Graça (CE)","15423"
"MU","2304707","Granja (CE)","54729"
"MU","2304806","Granjeiro (CE)","4469"
"MU","2304905","Groaíras (CE)","11076"
"MU","2304954","Guaiúba (CE)","26472"
"MU","2305001","Guaraciaba do Norte (CE)","39713"
"MU","2305100","Guaramiranga (CE)","3595"
"MU","2305209","Hidrolândia (CE)","20352"
"MU","2305233","Horizonte (CE)","66114"
"MU","2305266","Ibaretama (CE)","13317"
"MU","2305308","Ibiapina (CE)","24995"
"MU","2305332","Ibicuitinga (CE)","12419"
"MU","2305357","Icapuí (CE)","19804"
"MU","2305407","Icó (CE)","67972"
"MU","2305506","Iguatu (CE)","103255"
"MU","2305605","Independência (CE)","26168"
"MU","2305654","Ipaporanga (CE)","11587"
"MU","2305704","Ipaumirim (CE)","12439"
"MU","2305803","Ipu (CE)","41873"
"MU","2305902","Ipueiras (CE)","38205"
"MU","2306009","Iracema (CE)","14227"
"MU","2306108","Irauçuba (CE)","24003"
"MU","2306207","Itaiçaba (CE)","7787"
"MU","2306256","Itaitinga (CE)","39518"
"MU","2306306","Itapajé (CE)","52240"
"MU","2306405","Itapipoca (CE)","128135"
"MU","2306504","Itapiúna (CE)","20133"
"MU","2306553","Itarema (CE)","41445"
"MU","2306603","Itatira (CE)","20786"
"MU","2306702","Jaguaretama (CE)","18102"
"MU","2306801","Jaguaribara (CE)","11359"
"MU","2306900","Jaguaribe (CE)","34729"
"MU","2307007","Jaguaruana (CE)","33967"
"MU","2307106","Jardim (CE)","27284"
"MU","2307205","Jati (CE)","7902"
"MU","2307254","Jijoca de Jericoacoara (CE)","19587"
"MU","2307304","Juazeiro do Norte (CE)","271926"
"MU","2307403","Jucás (CE)","24773"
"MU","2307502","Lavras da Mangabeira (CE)","31584"
"MU","2307601","Limoeiro do Norte (CE)","59278"
"MU","2307635","Madalena (CE)","19906"
"MU","2307650","Maracanaú (CE)","226128"
"MU","2307700","Maranguape (CE)","127098"
"MU","2307809","Marco (CE)","27127"
"MU","2307908","Martinópole (CE)","11143"
"MU","2308005","Massapê (CE)","38424"
"MU","2308104","Mauriti (CE)","46854"
"MU","2308203","Meruoca (CE)","15030"
"MU","2308302","Milagres (CE)","28466"
"MU","2308351","Milhã (CE)","13241"
"MU","2308377","Miraíma (CE)","13669"
"MU","2308401","Missão Velha (CE)","35662"
"MU","2308500","Mombaça (CE)","44060"
"MU","2308609","Monsenhor Tabosa (CE)","17167"
"MU","2308708","Morada Nova (CE)","62069"
"MU","2308807","Moraújo (CE)","8689"
"MU","2308906","Morrinhos (CE)","22354"
"MU","2309003","Mucambo (CE)","14485"
"MU","2309102","Mulungu (CE)","12892"
"MU","2309201","Nova Olinda (CE)","15520"
"MU","2309300","Nova Russas (CE)","32262"
"MU","2309409","Novo Oriente (CE)","28557"
"MU","2309458","Ocara (CE)","25557"
"MU","2309508","Orós (CE)","21471"
"MU","2309607","Pacajus (CE)","71193"
"MU","2309706","Pacatuba (CE)","83157"
"MU","2309805","Pacoti (CE)","12046"
"MU","2309904","Pacujá (CE)","6246"
"MU","2310001","Palhano (CE)","9348"
"MU","2310100","Palmácia (CE)","13214"
"MU","2310209","Paracuru (CE)","34097"
"MU","2310258","Paraipaba (CE)","32700"
